,id,sentiment_scores,number of reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,neighbourhood_cleansed
2272,12244370,0.2968888888888888,27,90.0,9.0,9.0,9.0,10.0,9.0,9.0,$45.00,West Ridge
2273,12244582,0.2877222222222222,18,89.0,9.0,8.0,9.0,10.0,8.0,9.0,$125.00,West Ridge
2274,12246823,0.32858730158730154,63,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$90.00,Uptown
2275,12247085,0.2943870967741936,31,91.0,10.0,9.0,10.0,10.0,10.0,9.0,$115.00,Lake View
2276,12252435,0.34939534883720935,43,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$145.00,Lake View
2277,12254863,0.3658026315789474,76,92.0,10.0,9.0,10.0,10.0,9.0,9.0,$28.00,Morgan Park
2278,12268349,0.2851,10,96.0,10.0,10.0,10.0,10.0,9.0,10.0,$47.00,Near West Side
2279,12268908,0.39837500000000003,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$39.00,Near West Side
2280,12271759,0.2792549019607843,51,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$65.00,Uptown
2281,12272478,0.35727272727272724,33,97.0,10.0,10.0,10.0,10.0,10.0,9.0,$75.00,Near North Side
2282,12272956,0.2613157894736842,19,94.0,10.0,9.0,10.0,10.0,10.0,10.0,$65.00,Lincoln Park
2283,12273788,0.30127777777777776,18,93.0,10.0,10.0,10.0,10.0,10.0,9.0,$85.00,Uptown
2284,12274336,0.31535087719298244,57,91.0,10.0,9.0,10.0,10.0,10.0,9.0,$65.00,Logan Square
2285,12284003,0.3035,22,97.0,10.0,10.0,10.0,10.0,9.0,10.0,$106.00,Woodlawn
2286,12288394,0.31216666666666665,12,100.0,10.0,9.0,10.0,10.0,10.0,10.0,$60.00,Portage Park
2287,12288445,0.303,13,87.0,9.0,9.0,9.0,9.0,10.0,9.0,$158.00,Lincoln Park
2288,12290871,0.26566666666666666,6,97.0,10.0,9.0,10.0,10.0,10.0,10.0,$125.00,West Town
2289,12293431,0.20079999999999998,25,89.0,8.0,8.0,10.0,10.0,10.0,8.0,$149.00,Loop
2290,12293741,0.32373267326732663,101,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$70.00,Lower West Side
2291,12307449,0.37247222222222237,36,91.0,9.0,9.0,10.0,9.0,9.0,9.0,$299.00,Near North Side
2292,12308104,0.3067971014492752,69,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$40.00,Hyde Park
2293,12309410,0.43925000000000003,4,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$189.00,Near North Side
2294,12312216,0.32,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,$199.00,Loop
2295,12312246,0.3605,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$199.00,Loop
2296,12321714,0.33858695652173915,92,97.0,10.0,10.0,10.0,10.0,9.0,10.0,$53.00,East Garfield Park
2297,12323073,0.3433999999999999,15,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$199.00,Near North Side
2298,12324124,0.3303488372093023,43,96.0,10.0,9.0,10.0,10.0,10.0,10.0,$89.00,Logan Square
2299,12330769,0.2703076923076923,13,94.0,10.0,10.0,10.0,10.0,10.0,9.0,$179.00,Irving Park
2300,12334385,0.3070312499999999,32,89.0,9.0,9.0,10.0,9.0,10.0,9.0,$48.00,Armour Square
2301,12340626,0.2751923076923077,26,95.0,10.0,10.0,10.0,10.0,10.0,10.0,$160.00,Lincoln Park
2302,12343100,0.31849999999999995,26,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$240.00,Near West Side
2303,12346559,0.29082051282051286,39,86.0,9.0,8.0,9.0,9.0,10.0,9.0,$100.00,Loop
2304,12347435,0.3419090909090909,11,91.0,9.0,9.0,10.0,10.0,10.0,9.0,$100.00,Logan Square
2305,12361720,0.3833521126760563,71,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$168.00,Lincoln Park
2306,12362902,0.31684848484848493,33,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$189.00,North Center
2307,12379595,0.266,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$225.00,West Town
2308,12382366,0.3191428571428571,14,99.0,10.0,9.0,10.0,10.0,10.0,10.0,$550.00,Near South Side
2309,12382456,0.03133333333333333,3,40.0,4.0,2.0,10.0,10.0,10.0,6.0,$60.00,Rogers Park
2310,12413038,0.29714285714285715,7,94.0,9.0,9.0,9.0,10.0,9.0,9.0,$450.00,Rogers Park
2311,12422521,0.3955,8,93.0,9.0,9.0,10.0,10.0,10.0,9.0,$225.00,West Town
2312,12424526,0.4416666666666667,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,$550.00,Near South Side
2313,12434982,0.33384615384615385,26,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$36.00,Uptown
2314,12435111,0.29327118644067807,59,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$125.00,Lower West Side
2315,12444577,0.27611111111111114,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$100.00,Edgewater
2316,12444707,0.2232857142857143,14,90.0,10.0,10.0,10.0,10.0,9.0,9.0,$275.00,North Center
2317,12444986,0.29128000000000004,25,94.0,10.0,10.0,10.0,10.0,10.0,9.0,$65.00,Lake View
2318,12445585,0.2613333333333333,15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$165.00,Grand Boulevard
2319,12450389,0.271404255319149,47,90.0,9.0,9.0,9.0,10.0,10.0,9.0,$150.00,West Town
2320,12451721,0.21183333333333335,12,83.0,8.0,9.0,10.0,10.0,7.0,9.0,$120.00,East Garfield Park
2321,12452076,0.43,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$195.00,Near North Side
2322,12464708,0.31426666666666664,15,99.0,10.0,10.0,10.0,10.0,9.0,9.0,$275.00,Avondale
2323,12467112,0.33325974025974026,77,96.0,10.0,9.0,10.0,10.0,8.0,9.0,$39.00,East Garfield Park
2324,12467348,0.3350444444444444,45,98.0,10.0,10.0,10.0,10.0,9.0,10.0,$17.00,Uptown
2325,12468422,0.3022222222222223,36,92.0,9.0,9.0,10.0,9.0,10.0,9.0,$80.00,Near North Side
2326,12471348,0.2776666666666667,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,$157.00,Near West Side
2327,12472617,0.33495454545454534,44,93.0,10.0,9.0,9.0,9.0,10.0,9.0,$119.00,Near North Side
2328,12474957,0.2525,14,97.0,10.0,9.0,10.0,10.0,10.0,10.0,$34.00,Hyde Park
2329,12478685,0.32549999999999996,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$60.00,Logan Square
2330,12489153,0.3384603174603176,63,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$140.00,Logan Square
2331,12493755,0.2900833333333333,60,87.0,9.0,9.0,10.0,10.0,10.0,9.0,$25.00,Near North Side
2332,12494747,0.2742343750000001,64,90.0,10.0,9.0,10.0,10.0,10.0,9.0,$25.00,Near North Side
2333,12496049,0.529,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$205.00,Near North Side
2334,12507128,0.26885,20,93.0,9.0,10.0,9.0,10.0,10.0,10.0,$115.00,Edgewater
2335,12509442,0.27697368421052637,38,96.0,10.0,9.0,10.0,10.0,10.0,10.0,$74.00,West Town
2336,12535741,0.24825,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$75.00,West Town
2337,12536277,0.31476,25,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$120.00,Edgewater
2338,12541151,0.4455,6,93.0,9.0,9.0,9.0,9.0,9.0,9.0,$45.00,Portage Park
2339,12542261,0.31866666666666665,3,97.0,10.0,9.0,10.0,10.0,10.0,10.0,$135.00,Loop
2340,12543338,0.3245714285714286,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$250.00,Lincoln Park
2341,12547180,0.495,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$200.00,Logan Square
2342,12548231,0.32962499999999995,8,85.0,10.0,9.0,10.0,10.0,10.0,10.0,$169.00,Lake View
2343,12553492,0.3143333333333333,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$600.00,Near West Side
2344,12560787,0.3271428571428571,7,97.0,9.0,9.0,10.0,10.0,9.0,10.0,$99.00,Logan Square
2345,12566166,0.3313333333333333,42,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$105.00,Near West Side
2346,12567482,0.215,1,80.0,10.0,6.0,10.0,10.0,8.0,8.0,$60.00,Logan Square
2347,12568350,0.29819999999999997,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$45.00,Humboldt Park
2348,12579630,0.31712,25,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$69.00,Irving Park
2349,12581627,0.35025,12,97.0,10.0,9.0,10.0,10.0,10.0,9.0,$380.00,Near West Side
2350,12588393,0.29904761904761906,21,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$229.00,Lake View
2351,12590517,0.2676349206349207,63,93.0,10.0,10.0,10.0,10.0,8.0,9.0,$98.00,East Garfield Park
2352,12602880,0.34089705882352944,68,90.0,9.0,9.0,10.0,10.0,9.0,9.0,$39.00,Bridgeport
2353,12603918,0.3433181818181818,22,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$175.00,Lake View
2354,12606818,0.3095,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$60.00,West Town
2355,12623279,0.310625,24,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$99.00,West Town
2356,12631039,0.355,2,87.0,8.0,8.0,9.0,9.0,9.0,8.0,$98.00,Albany Park
2357,12652391,0.30368421052631583,19,97.0,10.0,10.0,10.0,10.0,10.0,9.0,$155.00,Near South Side
2358,12656575,0.3646999999999999,20,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$119.00,Edgewater
2359,12667502,0.3074,10,96.0,10.0,10.0,10.0,10.0,9.0,10.0,$145.00,Near South Side
2360,12673204,0.2914,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$150.00,Lincoln Square
2361,12681123,0.31270370370370376,27,88.0,9.0,8.0,9.0,10.0,9.0,9.0,$90.00,West Town
2362,12683444,0.2898,10,98.0,10.0,10.0,10.0,10.0,9.0,10.0,$149.00,Dunning
2363,12684093,0.29079999999999984,35,99.0,10.0,10.0,10.0,10.0,9.0,10.0,$100.00,Logan Square
2364,12684163,0.33737931034482754,29,93.0,10.0,9.0,10.0,10.0,10.0,10.0,$250.00,Loop
2365,12697925,0.382,1,100.0,10.0,10.0,10.0,9.0,9.0,9.0,$199.00,Near North Side
2366,12698881,0.24689655172413794,29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$150.00,Lake View
2367,12699620,0.3834,10,96.0,10.0,9.0,10.0,10.0,10.0,10.0,$88.00,Lake View
2368,12704181,0.25721428571428573,14,89.0,9.0,8.0,10.0,10.0,9.0,9.0,$132.00,Logan Square
2369,12704199,0.16,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$100.00,Lake View
2370,12708231,0.30032000000000003,25,88.0,9.0,9.0,10.0,10.0,10.0,9.0,$45.00,Lake View
2371,12714714,0.2839696969696969,33,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$60.00,Hyde Park
2372,12734939,0.29730555555555566,36,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$149.00,Avondale
2373,12735192,0.264,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$147.00,Near West Side
2374,12741471,0.2848095238095238,21,88.0,9.0,8.0,10.0,10.0,10.0,9.0,$107.00,Near North Side
2375,12742563,0.23479999999999998,5,96.0,10.0,9.0,10.0,10.0,9.0,10.0,$145.00,Rogers Park
2376,12753660,0.3121481481481481,27,93.0,10.0,9.0,10.0,10.0,9.0,9.0,$55.00,Armour Square
2377,12759999,0.3055833333333333,12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$140.00,Lake View
2378,12774987,0.315,2,90.0,9.0,9.0,10.0,9.0,8.0,9.0,$75.00,Portage Park
2379,12775020,0.3437878787878788,66,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$129.00,Loop
2380,12777058,0.3283913043478261,23,94.0,9.0,10.0,10.0,10.0,10.0,10.0,$55.00,North Center
2381,12778606,0.33367164179104486,67,93.0,10.0,9.0,10.0,10.0,10.0,9.0,$90.00,Near North Side
2382,12778664,0.22425,8,97.0,10.0,10.0,10.0,9.0,10.0,10.0,$175.00,North Center
2383,12781237,0.3168,5,88.0,10.0,9.0,10.0,8.0,10.0,10.0,$250.00,Lake View
2384,12782772,0.203,1,90.0,10.0,8.0,8.0,10.0,9.0,9.0,$75.00,Edgewater
2385,12797280,0.3495172413793104,29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$65.00,Dunning
2386,12803883,0.29661111111111116,18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$180.00,Lincoln Square
2387,12808357,0.28385714285714286,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$129.00,Lake View
2388,12814447,0.30541176470588227,17,95.0,10.0,9.0,10.0,10.0,9.0,10.0,$78.00,Near West Side
2389,12815096,0.3857750000000001,40,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$134.00,Loop
2390,12822377,0.26221428571428573,42,94.0,9.0,9.0,10.0,10.0,9.0,10.0,$34.00,Douglas
2391,12823231,0.29809375,32,88.0,9.0,9.0,10.0,10.0,8.0,10.0,$35.00,Douglas
2392,12832601,0.25233333333333335,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$400.00,Lake View
2393,12835688,0.2501891891891892,37,91.0,10.0,10.0,10.0,10.0,9.0,9.0,$85.00,Humboldt Park
2394,12837429,0.2729333333333333,15,97.0,10.0,10.0,10.0,10.0,9.0,10.0,$169.00,Rogers Park
2395,12852276,0.21530769230769234,26,90.0,9.0,9.0,10.0,9.0,9.0,9.0,$85.00,Portage Park
2396,12862860,0.25581249999999994,32,93.0,10.0,10.0,10.0,10.0,9.0,9.0,$148.00,West Town
2397,12866661,0.3083571428571429,14,100.0,10.0,9.0,10.0,10.0,10.0,10.0,$65.00,Beverly
2398,12867902,0.3047741935483871,31,95.0,10.0,10.0,10.0,10.0,10.0,10.0,$210.00,Uptown
2399,12868626,0.32122580645161286,31,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$70.00,Hyde Park
2400,12869264,0.353,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,$85.00,West Town
2401,12869290,0.226,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$200.00,Uptown
2402,12869372,0.32057142857142845,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$280.00,West Town
2403,12870133,0.414125,24,96.0,9.0,10.0,10.0,10.0,9.0,10.0,$70.00,Hyde Park
2404,12870380,0.0,1,100.0,10.0,10.0,8.0,10.0,10.0,10.0,$169.00,Near South Side
2405,12871814,0.35952727272727275,55,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$145.00,Lincoln Park
2406,12873218,0.3135555555555556,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$80.00,Loop
2407,12874125,0.3081891891891892,37,86.0,9.0,9.0,9.0,9.0,9.0,9.0,$49.00,Armour Square
2408,12882141,0.32825000000000004,16,93.0,10.0,9.0,9.0,10.0,10.0,9.0,$125.00,Logan Square
2409,12883463,0.4335,2,90.0,10.0,10.0,8.0,10.0,10.0,10.0,$118.00,Near North Side
2410,12891430,0.34217708333333335,96,91.0,9.0,9.0,10.0,10.0,10.0,9.0,$19.00,Near West Side
2411,12891822,0.34419999999999995,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$37.00,Lake View
2412,12897314,0.25100000000000006,6,94.0,10.0,10.0,10.0,10.0,8.0,9.0,$85.00,Woodlawn
2413,12906879,0.3008611111111112,36,79.0,9.0,9.0,10.0,10.0,10.0,8.0,$125.00,Lake View
2414,12916173,0.26599999999999996,5,90.0,10.0,8.0,10.0,10.0,8.0,9.0,$79.00,East Garfield Park
2415,12916554,0.276,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$199.00,West Town
2416,12916784,0.3021460674157304,89,93.0,9.0,9.0,10.0,10.0,10.0,9.0,$19.00,Near West Side
2417,12917317,0.2828490566037735,106,89.0,9.0,9.0,10.0,10.0,10.0,9.0,$29.00,Near West Side
2418,12918724,0.246,14,93.0,10.0,10.0,9.0,10.0,10.0,10.0,$75.00,Lake View
2419,12932496,0.33235135135135135,74,96.0,10.0,10.0,10.0,10.0,10.0,10.0,$95.00,Near North Side
2420,12949166,0.3213703703703704,27,93.0,10.0,10.0,10.0,10.0,9.0,10.0,$110.00,Avondale
2421,12949346,0.15066666666666667,3,67.0,7.0,7.0,9.0,8.0,5.0,6.0,$229.00,East Garfield Park
2422,12950970,0.33212500000000006,16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$88.00,West Town
2423,12955743,0.3485599999999999,25,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$49.00,Rogers Park
2424,12955756,0.34373913043478255,92,97.0,10.0,9.0,10.0,10.0,10.0,10.0,$49.00,West Town
2425,12963261,0.3361428571428572,7,100.0,10.0,10.0,10.0,10.0,9.0,10.0,$195.00,West Ridge
2426,12968778,0.2931666666666667,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$159.00,Lincoln Park
2427,12973134,0.31576470588235284,17,93.0,10.0,10.0,10.0,10.0,10.0,10.0,$64.00,Lake View
2428,12986510,0.3335,18,93.0,10.0,9.0,10.0,10.0,10.0,9.0,$85.00,West Town
2429,12988050,0.3065555555555556,63,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$137.00,Near North Side
2430,12996664,0.2585,6,87.0,8.0,8.0,9.0,9.0,10.0,9.0,$149.00,Near South Side
2431,12997563,0.27015,40,94.0,10.0,10.0,10.0,10.0,10.0,9.0,$75.00,Lincoln Park
2432,12998977,0.3562222222222223,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$29.00,Loop
2433,12999537,0.33,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$250.00,Logan Square
2434,13003641,0.116,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$37.00,West Town
2435,13006657,0.355,12,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$55.00,North Center
2436,13006732,0.2939333333333333,30,95.0,10.0,10.0,10.0,10.0,9.0,10.0,$65.00,Greater Grand Crossing
2437,13014320,0.34072727272727277,44,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$50.00,Rogers Park
2438,13014497,0.325,3,100.0,10.0,9.0,10.0,10.0,9.0,9.0,$75.00,Logan Square
2439,13015160,0.23475000000000001,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$206.00,Near North Side
2440,13017394,0.271,29,93.0,9.0,9.0,9.0,10.0,10.0,9.0,$175.00,Near North Side
2441,13018453,0.13822222222222222,18,67.0,8.0,8.0,8.0,9.0,5.0,7.0,$75.00,Humboldt Park
2442,13018683,0.27999999999999997,3,73.0,8.0,10.0,10.0,10.0,9.0,7.0,$299.00,Lincoln Park
2443,13020053,0.3152586206896552,58,88.0,9.0,10.0,10.0,10.0,10.0,9.0,$90.00,Near North Side
2444,13020335,0.3511,20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$195.00,Logan Square
2445,13024049,0.21850000000000006,10,91.0,10.0,10.0,10.0,10.0,10.0,9.0,$99.00,Lake View
2446,13027296,0.3438666666666667,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$19.00,Loop
2447,13028376,0.2334411764705882,34,94.0,10.0,10.0,10.0,10.0,10.0,10.0,$94.00,West Town
2448,13028662,0.37328571428571433,21,94.0,9.0,9.0,9.0,10.0,10.0,9.0,$45.00,Lincoln Square
2449,13033156,0.2986666666666667,3,73.0,7.0,7.0,7.0,7.0,7.0,7.0,$25.00,South Shore
2450,13033226,0.23214285714285718,7,94.0,9.0,9.0,10.0,10.0,9.0,9.0,$250.00,Kenwood
2451,13038318,0.237,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$250.00,Logan Square
2452,13041989,0.328338028169014,71,97.0,10.0,10.0,10.0,10.0,9.0,9.0,$90.00,South Lawndale
2453,13042129,0.27399999999999997,10,98.0,9.0,10.0,10.0,10.0,10.0,9.0,$100.00,Lake View
2454,13042885,0.24539999999999998,5,92.0,10.0,9.0,9.0,10.0,10.0,10.0,$143.00,Near West Side
2455,13042888,0.3683939393939394,33,99.0,10.0,10.0,10.0,10.0,10.0,10.0,$69.00,Hyde Park
2456,13047343,0.22,1,100.0,6.0,10.0,10.0,10.0,10.0,10.0,$200.00,Near South Side
2457,13047673,0.3499285714285714,14,96.0,9.0,9.0,10.0,10.0,10.0,9.0,$34.00,Lake View
2458,13049456,0.3135,2,100.0,8.0,9.0,10.0,10.0,10.0,8.0,$140.00,Near North Side
2459,13055148,0.31374358974358973,39,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$55.00,Logan Square
2460,13056839,0.36261538461538456,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$139.00,West Town
2461,13058282,0.34908333333333325,48,96.0,10.0,9.0,10.0,10.0,10.0,10.0,$79.00,Lincoln Park
2462,13059396,0.2623333333333333,3,93.0,10.0,10.0,10.0,9.0,9.0,9.0,$55.00,Loop
2463,13061186,0.403,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$145.00,Loop
2464,13061881,0.30669767441860457,43,92.0,10.0,9.0,10.0,10.0,10.0,9.0,$105.00,Near North Side
2465,13064681,0.38231034482758613,29,96.0,10.0,10.0,10.0,10.0,9.0,10.0,$44.00,West Town
2466,13065303,0.22300000000000003,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$650.00,Hyde Park
2467,13065414,0.21350000000000002,2,90.0,9.0,9.0,9.0,9.0,8.0,9.0,$25.00,South Shore
2468,13065518,0.3665833333333333,12,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$75.00,Logan Square
2469,13066088,0.3415652173913044,46,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$95.00,Logan Square
2470,13066378,0.35766666666666663,3,100.0,10.0,9.0,10.0,10.0,7.0,10.0,$14.00,South Shore
2471,13066391,0.3254444444444444,9,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$299.00,Near South Side
2472,13074067,0.47375,4,95.0,10.0,8.0,10.0,10.0,10.0,10.0,$30.00,Hyde Park
2473,13075439,0.34048333333333325,60,95.0,10.0,10.0,10.0,10.0,10.0,10.0,$85.00,West Town
2474,13075856,0.35485999999999995,50,98.0,10.0,10.0,10.0,10.0,9.0,10.0,$250.00,West Town
2475,13076417,0.35375,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,$68.00,Grand Boulevard
2476,13076788,0.27575,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$65.00,West Town
2477,13076823,0.3246153846153846,13,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$115.00,Avondale
2478,13077093,0.32883333333333326,6,93.0,9.0,10.0,10.0,9.0,9.0,10.0,$55.00,Loop
2479,13078154,0.32085714285714284,7,89.0,9.0,9.0,9.0,9.0,10.0,10.0,$55.00,Loop
2480,13078743,0.31775,4,85.0,10.0,10.0,10.0,9.0,10.0,10.0,$55.00,Loop
2481,13078943,0.33072222222222225,18,95.0,9.0,9.0,10.0,10.0,10.0,10.0,$150.00,Lincoln Park
2482,13079560,0.3333333333333333,3,95.0,10.0,9.0,10.0,10.0,10.0,10.0,$119.00,Near West Side
2483,13080765,0.442,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$145.00,Portage Park
2484,13082743,0.3452133333333333,75,95.0,10.0,9.0,10.0,10.0,10.0,10.0,$85.00,West Town
2485,13083478,0.3432222222222222,9,98.0,10.0,10.0,10.0,10.0,9.0,10.0,$123.00,Douglas
2486,13097527,0.2968125,16,99.0,10.0,9.0,10.0,10.0,10.0,10.0,$85.00,Lower West Side
2487,13098256,0.27656,25,91.0,9.0,9.0,9.0,10.0,9.0,9.0,$122.00,Avondale
2488,13098599,0.28200000000000003,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$95.00,West Town
2489,13098720,0.2615,2,90.0,9.0,10.0,10.0,10.0,6.0,7.0,$85.00,Lower West Side
2490,13099032,0.303,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$90.00,West Town
2491,13100876,0.29673333333333335,15,95.0,10.0,10.0,10.0,10.0,10.0,9.0,$125.00,Lake View
2492,13108080,0.169,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$250.00,Kenwood
2493,13117078,0.24841935483870964,31,85.0,9.0,9.0,9.0,9.0,9.0,9.0,$35.00,Bridgeport
2494,13123838,0.34027586206896554,29,94.0,10.0,10.0,10.0,10.0,10.0,10.0,$235.00,Near South Side
2495,13126529,0.3004090909090909,22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$300.00,Lake View
2496,13127930,0.248,2,100.0,10.0,9.0,10.0,10.0,10.0,10.0,$355.00,Irving Park
2497,13128883,0.3889444444444445,18,96.0,10.0,10.0,10.0,10.0,9.0,9.0,$41.00,Lower West Side
2498,13141600,0.2962439024390243,41,92.0,10.0,10.0,10.0,10.0,8.0,9.0,$92.00,South Shore
2499,13148936,0.2592,15,91.0,9.0,10.0,10.0,9.0,10.0,9.0,$120.00,Lincoln Park
2500,13149571,0.327622641509434,53,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$89.00,West Town
2501,13150401,0.30920000000000003,20,94.0,10.0,10.0,10.0,10.0,9.0,10.0,$95.00,West Town
2502,13154559,0.3275,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$400.00,West Town
2503,13155002,0.3255116279069767,43,94.0,10.0,9.0,10.0,10.0,10.0,9.0,$239.00,Near North Side
2504,13155027,0.35575,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$540.00,Kenwood
2505,13156599,0.28095000000000003,40,94.0,9.0,9.0,10.0,10.0,9.0,9.0,$195.00,Logan Square
2506,13156698,0.38125,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$140.00,West Town
2507,13157600,0.2791666666666667,6,94.0,9.0,9.0,10.0,10.0,10.0,9.0,$110.00,Lower West Side
2508,13165391,0.2872631578947369,38,95.0,9.0,10.0,10.0,10.0,10.0,9.0,$99.00,Near North Side
2509,13168753,0.3592592592592593,27,100.0,10.0,10.0,10.0,10.0,9.0,10.0,$54.00,West Ridge
2510,13172832,0.27914285714285714,49,98.0,10.0,10.0,10.0,10.0,10.0,10.0,$90.00,West Town
2511,13172868,0.36810526315789466,19,98.0,10.0,10.0,10.0,10.0,9.0,10.0,$50.00,West Town
2512,13174322,0.3060294117647059,34,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$100.00,Irving Park
2513,13175178,0.3013636363636365,33,91.0,9.0,9.0,10.0,10.0,10.0,9.0,$193.00,Logan Square
2514,13175429,0.29399999999999993,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,$99.00,Edgewater
2515,13177134,0.32099999999999995,24,96.0,10.0,10.0,10.0,10.0,9.0,10.0,$60.00,Hermosa
2516,13183285,0.28188461538461546,26,88.0,9.0,9.0,10.0,10.0,9.0,9.0,$115.00,West Town
2517,13186084,0.35023809523809524,21,90.0,9.0,9.0,10.0,10.0,8.0,9.0,$28.00,South Lawndale
2518,13189052,0.35038983050847466,59,95.0,10.0,10.0,10.0,10.0,10.0,10.0,$175.00,Lake View
2519,13189671,0.22362499999999996,8,100.0,10.0,9.0,9.0,10.0,9.0,10.0,$35.00,Belmont Cragin
2520,13190905,0.3752000000000001,25,99.0,10.0,9.0,10.0,10.0,9.0,10.0,$103.00,Rogers Park
2521,13191565,0.2811176470588236,17,97.0,10.0,10.0,10.0,10.0,10.0,10.0,$109.00,Douglas
